DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,Yogunluk
2024-10-15 19:00:00,41.1190795898438,28.8555908203125,sxk9bt,4,162,72,213,Orta
2024-10-18 01:00:00,41.2289428710938,28.8555908203125,sxkd89,51,148,82,159,Orta
2024-10-15 07:00:00,40.8993530273438,29.2291259765625,sxkb9j,5,105,42,391,Cok
2024-10-04 09:00:00,41.1630249023438,28.9874267578125,sxkd5t,50,50,50,1,Az
2024-10-17 21:00:00,40.7839965820313,29.4158935546875,sxkbj2,7,122,49,191,Orta
2024-10-08 09:00:00,41.1080932617188,29.0863037109375,sxk9vg,5,68,33,60,Az
2024-10-16 21:00:00,41.0037231445313,29.1961669921875,sxkc22,4,43,20,46,Az
2024-10-19 18:00:00,41.1904907226563,28.4490966796875,sxk4r6,8,53,27,7,Az
2024-10-13 16:00:00,40.9762573242188,28.8446044921875,sxk907,16,95,60,114,Orta
2024-10-25 03:00:00,41.1190795898438,28.8116455078125,sxk3zt,44,168,94,132,Orta
2024-10-08 08:00:00,40.9872436523438,29.0643310546875,sxk9jm,3,40,19,83,Az
2024-10-31 22:00:00,40.8663940429688,29.3829345703125,sxkbkx,27,121,64,119,Orta
2024-10-16 04:00:00,40.9817504882813,28.7567138671875,sxk3nk,20,125,69,57,Az
2024-10-29 11:00:00,41.1740112304688,29.5037841796875,sxkfpr,53,98,74,24,Az
2024-10-11 08:00:00,41.0147094726563,29.0313720703125,sxk9kd,1,59,22,130,Orta
2024-10-27 22:00:00,41.2014770507813,29.0093994140625,sxkdkh,43,68,51,2,Az
2024-10-04 23:00:00,40.9542846679688,29.2071533203125,sxkbbx,37,45,42,3,Az
2024-10-26 16:00:00,40.9597778320313,29.2950439453125,sxkc48,3,139,35,143,Orta
2024-10-24 15:00:00,40.9872436523438,28.8446044921875,sxk90m,4,58,28,52,Az
2024-10-10 19:00:00,40.9542846679688,29.1192626953125,sxk8yx,1,103,26,677,Cok
2024-10-10 07:00:00,41.2014770507813,28.7237548828125,sxk6ms,7,74,37,51,Az
2024-10-22 15:00:00,41.2014770507813,29.0093994140625,sxkdkh,26,82,52,31,Az
2024-10-28 21:00:00,41.1630249023438,29.4927978515625,sxkfpj,67,95,81,2,Az
2024-10-11 23:00:00,41.0476684570313,28.7457275390625,sxk3w0,18,75,43,9,Az
2024-10-10 09:00:00,41.1959838867188,28.8226318359375,sxk6rg,27,122,77,69,Az
2024-10-12 11:00:00,40.8334350585938,29.4158935546875,sxkbm3,20,126,86,41,Az
2024-10-17 18:00:00,40.8883666992188,29.2071533203125,sxkb8e,2,79,33,144,Orta
2024-10-04 03:00:00,41.2289428710938,28.9874267578125,sxkde9,61,117,80,19,Az
2024-10-20 17:00:00,40.7730102539063,29.4158935546875,sxhzvq,51,73,62,12,Az
2024-10-18 12:00:00,41.2179565429688,29.0313720703125,sxkdkx,5,80,35,56,Az
2024-10-10 13:00:00,41.2069702148438,28.7786865234375,sxk6qv,17,73,39,14,Az
2024-10-26 21:00:00,41.1465454101563,28.2843017578125,sxk45d,58,161,99,35,Az
2024-10-10 11:00:00,41.2124633789063,29.0972900390625,sxkdqn,65,150,98,124,Orta
2024-10-11 00:00:00,41.1300659179688,28.9654541015625,sxk9gp,16,64,43,6,Az
2024-10-10 14:00:00,40.8883666992188,29.3170166015625,sxkbe5,95,107,101,2,Az
2024-10-15 06:00:00,40.9817504882813,29.0533447265625,sxk9jh,2,68,28,84,Az
2024-10-25 12:00:00,40.9927368164063,28.9215087890625,sxk94n,2,100,35,193,Orta
2024-10-13 12:00:00,41.0147094726563,28.6358642578125,sxk37d,5,109,54,190,Orta
2024-10-27 14:00:00,41.0092163085938,29.0313720703125,sxk9k9,7,56,24,31,Az
2024-10-11 15:00:00,41.2014770507813,28.8665771484375,sxkd2u,54,142,92,118,Orta
2024-10-31 22:00:00,41.0586547851563,28.6798095703125,sxk3sd,24,84,53,13,Az
2024-10-30 22:00:00,41.0586547851563,28.8116455078125,sxk3xd,6,137,66,390,Cok
2024-10-19 01:00:00,41.0147094726563,29.2730712890625,sxkc64,31,143,84,148,Orta
2024-10-20 20:00:00,41.0037231445313,29.1082763671875,sxk9q2,1,111,29,110,Orta
2024-10-12 22:00:00,41.0696411132813,29.0533447265625,sxk9th,12,63,38,14,Az
2024-10-04 13:00:00,41.1465454101563,28.1414794921875,sxk406,81,132,98,8,Az
2024-10-02 20:00:00,41.1575317382813,29.1741943359375,sxkdpu,55,93,78,11,Az
2024-10-11 03:00:00,41.0641479492188,28.9984130859375,sxk9eg,3,124,53,109,Orta
2024-10-09 11:00:00,40.9268188476563,29.1632080078125,sxk8zd,8,59,26,34,Az
2024-10-29 13:00:00,41.2344360351563,28.8885498046875,sxkd96,49,151,90,204,Orta
2024-10-13 03:00:00,41.2014770507813,28.4600830078125,sxk4rs,94,138,112,4,Az
2024-10-23 14:00:00,41.1795043945313,28.8775634765625,sxkd30,6,130,76,271,Orta
2024-10-05 07:00:00,41.0531616210938,28.9434814453125,sxk9d9,5,130,52,116,Orta
2024-10-01 02:00:00,41.0696411132813,28.8995361328125,sxk99s,3,54,26,23,Az
2024-10-17 22:00:00,40.9597778320313,29.0753173828125,sxk9j8,1,64,29,45,Az
2024-10-12 15:00:00,40.9707641601563,29.0863037109375,sxk9jf,2,58,18,79,Az
2024-10-03 18:00:00,41.0366821289063,28.9984130859375,sxk97y,1,54,14,99,Az
2024-10-17 09:00:00,40.9982299804688,29.2291259765625,sxkc1p,2,62,29,122,Orta
2024-10-30 06:00:00,41.1630249023438,28.7677001953125,sxk6nt,2,129,67,156,Orta
2024-10-06 20:00:00,41.0476684570313,28.4051513671875,sxk1w2,48,109,77,63,Az
2024-10-11 09:00:00,41.1959838867188,29.1741943359375,sxkdrg,71,184,106,346,Cok
2024-10-13 23:00:00,41.1904907226563,28.6798095703125,sxk6kd,21,81,50,28,Az
2024-10-23 01:00:00,41.2289428710938,29.0203857421875,sxkds3,45,135,80,71,Az
2024-10-06 16:00:00,40.8224487304688,29.4378662109375,sxkbjz,81,150,107,23,Az
2024-10-04 09:00:00,41.0256958007813,28.9434814453125,sxk96s,1,56,22,69,Az
2024-10-02 04:00:00,41.0531616210938,28.8885498046875,sxk993,8,127,73,95,Az
2024-10-01 17:00:00,40.9762573242188,28.7017822265625,sxk3j5,19,47,27,11,Az
2024-10-18 00:00:00,41.0037231445313,28.8006591796875,sxk3r2,2,51,23,71,Az
2024-10-13 10:00:00,41.0696411132813,28.6248779296875,sxk3ek,4,106,56,47,Az
2024-10-26 03:00:00,41.1355590820313,28.2843017578125,sxk458,47,90,75,2,Az
2024-10-21 18:00:00,40.9158325195313,29.1412353515625,sxk8z0,1,43,19,63,Az
2024-10-30 08:00:00,41.1355590820313,29.4598388671875,sxkfn2,71,120,92,8,Az
2024-10-26 08:00:00,41.1080932617188,28.2843017578125,sxk1ge,49,144,91,105,Orta
2024-10-15 21:00:00,41.1520385742188,28.6248779296875,sxk657,37,97,63,23,Az
2024-10-28 08:00:00,41.1355590820313,28.8226318359375,sxk6pb,2,95,47,325,Cok
2024-10-13 13:00:00,41.1080932617188,29.0972900390625,sxk9y5,73,87,79,3,Az
2024-10-03 00:00:00,41.1630249023438,29.2510986328125,sxkf1t,58,156,83,118,Orta
2024-10-20 20:00:00,41.2399291992188,28.8446044921875,sxkd87,69,83,73,2,Az
2024-10-27 11:00:00,40.9982299804688,29.1741943359375,sxk9pz,12,74,35,19,Az
2024-10-10 15:00:00,41.0202026367188,28.4710693359375,sxk1rg,21,124,68,88,Az
2024-10-31 07:00:00,41.2399291992188,29.0313720703125,sxkdse,66,118,91,16,Az
2024-10-27 21:00:00,41.2564086914063,28.6907958984375,sxk6sy,59,123,90,78,Az
2024-10-20 22:00:00,41.0641479492188,28.7786865234375,sxk3wg,7,116,60,359,Cok
2024-10-16 15:00:00,41.1575317382813,28.4710693359375,sxk4pu,75,95,86,4,Az
2024-10-21 05:00:00,40.9652709960938,29.2730712890625,sxkc41,6,159,73,389,Cok
2024-10-31 06:00:00,41.2454223632813,28.6688232421875,sxk6sk,47,187,95,85,Az
2024-10-26 20:00:00,41.2344360351563,28.8336181640625,sxkd84,60,171,94,66,Az
2024-10-06 06:00:00,41.0202026367188,28.9544677734375,sxk96g,11,88,47,55,Az
2024-10-24 16:00:00,41.2454223632813,28.7017822265625,sxk6th,60,158,96,81,Az
2024-10-10 11:00:00,40.9542846679688,29.1632080078125,sxk8zx,3,103,58,99,Az
2024-10-22 08:00:00,40.9432983398438,29.3939208984375,sxkbuv,8,86,30,130,Orta
2024-10-27 01:00:00,41.0037231445313,29.1522216796875,sxk9r2,4,81,35,26,Az
2024-10-20 23:00:00,41.1300659179688,28.1524658203125,sxk1bx,57,146,91,36,Az
2024-10-11 19:00:00,41.1245727539063,28.4820556640625,sxk3bn,7,97,59,45,Az
2024-10-17 03:00:00,40.9323120117188,29.4268798828125,sxkbve,41,180,90,47,Az
2024-10-25 08:00:00,41.0256958007813,28.9874267578125,sxk97s,2,74,26,61,Az
2024-10-02 08:00:00,41.1520385742188,29.6136474609375,sxm41g,54,124,88,19,Az
2024-10-30 20:00:00,40.9872436523438,28.8006591796875,sxk3pm,2,96,30,73,Az
2024-10-08 19:00:00,41.2014770507813,28.8226318359375,sxk6ru,44,131,82,121,Orta
2024-10-31 03:00:00,41.0147094726563,29.0313720703125,sxk9kd,14,70,37,11,Az
2024-10-01 02:00:00,40.7839965820313,29.4158935546875,sxkbj2,8,102,43,81,Az
2024-10-07 16:00:00,41.0531616210938,29.0643310546875,sxk9t3,5,56,26,44,Az
2024-10-20 11:00:00,41.0147094726563,29.0643310546875,sxk9m6,1,108,26,127,Orta
2024-10-05 18:00:00,41.1904907226563,28.8775634765625,sxkd34,8,42,27,6,Az
2024-10-23 11:00:00,41.2289428710938,29.0643310546875,sxkdt3,66,155,95,349,Cok
2024-10-27 05:00:00,41.0202026367188,28.9654541015625,sxk975,4,109,39,50,Az
2024-10-27 11:00:00,40.9432983398438,29.2071533203125,sxkbbt,55,115,81,24,Az
2024-10-01 16:00:00,41.0971069335938,29.3829345703125,sxkcu9,38,102,75,30,Az
2024-10-08 00:00:00,41.0806274414063,28.2293701171875,sxk1dq,8,109,67,45,Az
2024-10-24 21:00:00,41.0366821289063,28.4490966796875,sxk1rq,7,118,71,50,Az
2024-10-06 15:00:00,40.9323120117188,29.3829345703125,sxkbue,27,179,113,124,Orta
2024-10-09 19:00:00,41.1135864257813,29.0423583984375,sxk9uu,1,75,27,74,Az
2024-10-20 07:00:00,41.0256958007813,28.9764404296875,sxk97k,2,66,29,64,Az
2024-10-10 09:00:00,41.0861206054688,28.9984130859375,sxk9ez,3,59,22,54,Az
2024-10-02 19:00:00,41.0476684570313,28.9215087890625,sxk9d0,1,52,18,75,Az
2024-10-21 02:00:00,40.9707641601563,28.7896728515625,sxk3p4,20,60,36,4,Az
2024-10-17 21:00:00,41.2289428710938,28.8226318359375,sxk6xc,7,130,70,77,Az
2024-10-31 20:00:00,41.1959838867188,28.6138916015625,sxk675,22,96,59,50,Az
2024-10-19 17:00:00,41.1685180664063,29.5257568359375,sxkfpy,59,125,82,20,Az
2024-10-24 00:00:00,41.0421752929688,28.6907958984375,sxk3kz,5,128,77,197,Orta
2024-10-26 23:00:00,41.1795043945313,28.4600830078125,sxk4r8,55,119,88,11,Az
2024-10-25 03:00:00,41.0366821289063,28.8555908203125,sxk92w,4,54,27,20,Az
2024-10-08 20:00:00,41.1685180664063,28.5479736328125,sxk61w,34,158,92,90,Az
2024-10-26 06:00:00,40.9158325195313,29.3609619140625,sxkbu0,61,129,87,38,Az
2024-10-22 10:00:00,40.9982299804688,29.1522216796875,sxk9pr,2,81,21,543,Cok
2024-10-18 04:00:00,40.7785034179688,29.4158935546875,sxhzvr,19,74,48,38,Az
2024-10-13 22:00:00,40.9927368164063,29.0423583984375,sxk9hy,6,103,43,90,Az
2024-10-19 10:00:00,41.2014770507813,28.8446044921875,sxkd2k,10,45,22,4,Az
2024-10-29 03:00:00,41.0202026367188,29.1412353515625,sxk9r5,3,36,21,7,Az
2024-10-29 11:00:00,41.0971069335938,28.6138916015625,sxk3g1,34,132,80,72,Az
2024-10-09 13:00:00,41.0971069335938,29.3939208984375,sxkcuc,44,108,78,35,Az
2024-10-23 02:00:00,40.9707641601563,29.1961669921875,sxkc06,21,82,42,4,Az
2024-10-17 13:00:00,41.0971069335938,28.9324951171875,sxk9f3,3,121,51,224,Orta
2024-10-23 11:00:00,40.9597778320313,28.8336181640625,sxk900,6,75,28,36,Az
2024-10-01 02:00:00,40.9378051757813,29.1082763671875,sxk8yk,51,80,68,7,Az
2024-10-03 02:00:00,41.1685180664063,29.5587158203125,sxm40w,63,135,95,4,Az
2024-10-18 18:00:00,41.0037231445313,29.0203857421875,sxk9k2,3,87,37,71,Az
2024-10-04 02:00:00,41.0861206054688,28.9764404296875,sxk9er,3,79,41,43,Az
2024-10-20 10:00:00,41.0476684570313,29.0093994140625,sxk9s0,2,83,37,92,Az
2024-10-07 14:00:00,41.2728881835938,28.0316162109375,sx7fvc,15,120,65,66,Az
2024-10-08 19:00:00,40.9597778320313,29.1741943359375,sxk9pb,33,129,74,145,Orta
2024-10-02 20:00:00,41.0366821289063,28.8775634765625,sxk93n,2,46,16,91,Az
2024-10-05 12:00:00,40.9872436523438,28.6907958984375,sxk3hv,20,118,69,93,Az
2024-10-23 19:00:00,41.2509155273438,28.5809326171875,sxk6dm,45,127,86,21,Az
2024-10-05 04:00:00,41.1135864257813,29.4268798828125,sxkcvs,25,93,53,6,Az
2024-10-14 18:00:00,41.0641479492188,28.7567138671875,sxk3w7,2,99,48,357,Cok
2024-10-20 22:00:00,41.0421752929688,29.2840576171875,sxkc6r,19,85,60,26,Az
2024-10-11 14:00:00,40.9103393554688,29.3389892578125,sxkbex,4,98,46,92,Az
2024-10-17 10:00:00,41.0531616210938,28.9984130859375,sxk9ec,2,56,21,94,Az
2024-10-25 15:00:00,40.9927368164063,28.8006591796875,sxk3pq,1,57,15,110,Orta
2024-10-04 03:00:00,41.1904907226563,29.0423583984375,sxkdkf,3,66,30,5,Az
2024-10-12 03:00:00,41.0586547851563,28.9654541015625,sxk9e4,2,127,65,149,Orta
2024-10-19 07:00:00,41.1080932617188,28.1634521484375,sxk1bg,41,140,77,73,Az
2024-10-31 18:00:00,41.0641479492188,28.9764404296875,sxk9e7,2,109,29,417,Cok
2024-10-26 14:00:00,41.1355590820313,28.9324951171875,sxkd42,44,120,69,331,Cok
2024-10-29 19:00:00,41.1740112304688,28.4381103515625,sxk4pp,66,148,104,62,Az
2024-10-13 21:00:00,41.0531616210938,28.4271240234375,sxk1wc,69,147,94,45,Az
2024-10-20 09:00:00,41.0202026367188,29.0093994140625,sxk9k5,7,56,28,27,Az
2024-10-19 23:00:00,41.1026000976563,28.8775634765625,sxk9c4,7,91,34,45,Az
2024-10-23 17:00:00,41.0641479492188,28.8446044921875,sxk987,1,117,34,916,Cok
2024-10-04 04:00:00,41.1740112304688,28.5589599609375,sxk61z,12,145,84,34,Az
2024-10-24 17:00:00,41.1575317382813,28.8885498046875,sxkd1k,61,125,79,19,Az
2024-10-20 08:00:00,41.1300659179688,29.1302490234375,sxk9yz,51,93,72,4,Az
2024-10-27 07:00:00,41.0641479492188,29.0753173828125,sxk9te,8,55,29,14,Az
2024-10-24 05:00:00,41.1685180664063,29.5477294921875,sxm40q,76,107,88,3,Az
2024-10-05 03:00:00,41.0311889648438,29.1302490234375,sxk9qv,29,107,66,54,Az
2024-10-25 20:00:00,41.0861206054688,28.0316162109375,sx7ctz,52,127,93,50,Az
2024-10-18 06:00:00,41.0421752929688,28.9654541015625,sxk97p,1,106,44,216,Orta
2024-10-08 00:00:00,41.0641479492188,29.0423583984375,sxk9sg,4,66,33,13,Az
2024-10-11 20:00:00,41.0696411132813,28.9764404296875,sxk9ek,1,107,32,321,Cok
2024-10-16 19:00:00,41.0971069335938,29.4049072265625,sxkcv1,42,106,80,12,Az
2024-10-02 00:00:00,40.9982299804688,29.0863037109375,sxk9jz,8,95,27,40,Az
2024-10-01 02:00:00,41.0147094726563,29.1412353515625,sxk9r4,4,76,33,16,Az
2024-10-26 23:00:00,41.0806274414063,28.9764404296875,sxk9eq,5,94,31,68,Az
2024-10-28 18:00:00,41.2344360351563,28.9434814453125,sxkddd,73,147,96,24,Az
2024-10-29 08:00:00,41.0641479492188,28.9215087890625,sxk9d5,3,80,32,61,Az
2024-10-06 23:00:00,41.0311889648438,28.5479736328125,sxk33t,50,89,71,8,Az
2024-10-21 22:00:00,41.1575317382813,28.8116455078125,sxk6ps,58,159,91,204,Orta
2024-10-27 09:00:00,40.9707641601563,29.2730712890625,sxkc44,4,139,84,241,Orta
2024-10-25 07:00:00,41.0971069335938,28.8995361328125,sxk9c9,2,45,19,93,Az
2024-10-01 08:00:00,41.1190795898438,28.8446044921875,sxk9bm,2,157,60,197,Orta
2024-10-08 10:00:00,40.9872436523438,29.0972900390625,sxk9nj,3,59,25,141,Orta
2024-10-09 12:00:00,40.9432983398438,29.3939208984375,sxkbuv,4,87,32,71,Az
2024-10-31 06:00:00,40.9707641601563,28.8446044921875,sxk906,36,86,59,158,Orta
2024-10-29 09:00:00,41.1080932617188,28.8665771484375,sxk9bg,6,61,27,75,Az
2024-10-30 00:00:00,41.0421752929688,28.8885498046875,sxk93r,8,124,72,142,Orta
2024-10-10 14:00:00,41.1685180664063,28.9105224609375,sxkd1y,12,89,46,45,Az
2024-10-20 15:00:00,41.0202026367188,29.1522216796875,sxk9r7,4,43,22,45,Az
2024-10-18 21:00:00,41.0092163085938,29.2181396484375,sxkc2c,2,54,19,109,Orta
2024-10-15 09:00:00,40.9707641601563,29.1412353515625,sxk9p4,2,62,25,144,Orta
2024-10-17 00:00:00,41.2838745117188,28.0206298828125,sx7fve,6,80,56,20,Az
2024-10-04 16:00:00,41.1685180664063,28.5369873046875,sxk61q,58,182,99,147,Orta
2024-10-24 11:00:00,40.9048461914063,29.1961669921875,sxkb8q,10,60,26,37,Az
2024-10-14 20:00:00,41.1245727539063,28.2293701171875,sxk1fq,27,133,83,89,Az
2024-10-05 14:00:00,41.0531616210938,28.8555908203125,sxk989,1,111,35,358,Cok
2024-10-26 22:00:00,41.0861206054688,29.2840576171875,sxkcdr,42,173,88,167,Orta
2024-10-02 10:00:00,40.9432983398438,29.1082763671875,sxk8ym,2,87,37,100,Orta
2024-10-15 07:00:00,41.0366821289063,29.0863037109375,sxk9my,6,46,25,74,Az
2024-10-31 13:00:00,41.1190795898438,29.2840576171875,sxkcfm,55,199,90,301,Cok
2024-10-14 18:00:00,41.1795043945313,28.5699462890625,sxk660,66,111,85,3,Az
2024-10-18 05:00:00,41.2673950195313,28.6029052734375,sxk6fb,64,94,79,7,Az
2024-10-22 19:00:00,41.0421752929688,28.0316162109375,sx7cmz,30,121,77,44,Az
2024-10-29 17:00:00,41.1520385742188,28.7896728515625,sxk6p5,3,95,39,182,Orta
2024-10-16 17:00:00,41.0092163085938,28.8446044921875,sxk923,1,65,20,211,Orta
2024-10-10 19:00:00,41.0586547851563,28.9215087890625,sxk9d4,1,49,17,199,Orta
2024-10-07 04:00:00,40.9048461914063,29.3280029296875,sxkbeq,50,148,77,75,Az
2024-10-26 12:00:00,41.1190795898438,29.0203857421875,sxk9um,3,81,37,131,Orta
2024-10-09 23:00:00,41.0861206054688,29.3499755859375,sxkcez,26,135,86,21,Az
2024-10-25 17:00:00,41.1245727539063,28.9434814453125,sxk9fw,37,99,65,326,Cok
2024-10-20 00:00:00,40.9762573242188,29.0753173828125,sxk9je,4,62,29,64,Az
2024-10-18 06:00:00,40.9817504882813,29.3280029296875,sxkc5k,42,183,87,162,Orta
2024-10-07 15:00:00,41.1026000976563,28.6138916015625,sxk3g4,31,134,80,87,Az
2024-10-11 14:00:00,41.0147094726563,28.4930419921875,sxk326,36,108,71,110,Orta
2024-10-03 02:00:00,41.0092163085938,29.1632080078125,sxk9r9,9,103,53,15,Az
2024-10-17 09:00:00,41.0421752929688,28.6248779296875,sxk37r,1,82,30,238,Orta
2024-10-13 01:00:00,41.0092163085938,29.2730712890625,sxkc61,56,157,89,75,Az
2024-10-01 02:00:00,41.1026000976563,28.5809326171875,sxk3f6,24,90,68,7,Az
2024-10-14 10:00:00,40.9652709960938,29.2181396484375,sxkc0c,5,126,57,245,Orta
2024-10-18 13:00:00,41.0806274414063,29.0643310546875,sxk9tq,3,67,25,106,Orta
2024-10-01 00:00:00,40.9158325195313,29.1851806640625,sxkbb0,23,172,80,208,Orta
2024-10-21 17:00:00,41.0092163085938,28.8226318359375,sxk3rc,2,48,19,238,Orta
2024-10-10 14:00:00,41.2014770507813,28.6029052734375,sxk66u,60,90,73,6,Az
2024-10-30 10:00:00,41.0202026367188,28.8775634765625,sxk935,3,59,19,183,Orta
2024-10-23 17:00:00,41.2399291992188,29.0423583984375,sxkdsg,18,107,64,43,Az
2024-10-09 19:00:00,41.2234497070313,28.9984130859375,sxkdeb,49,168,96,337,Cok
2024-10-28 03:00:00,40.9323120117188,29.3280029296875,sxkbg7,6,108,51,67,Az
2024-10-12 06:00:00,40.9927368164063,29.0313720703125,sxk9hw,3,85,33,38,Az
2024-10-23 00:00:00,40.9707641601563,29.0863037109375,sxk9jf,4,60,28,31,Az
2024-10-15 02:00:00,41.0861206054688,29.3280029296875,sxkcer,49,94,80,7,Az
2024-10-01 21:00:00,41.2014770507813,28.5699462890625,sxk66h,55,193,90,53,Az
2024-10-15 13:00:00,40.9432983398438,29.0972900390625,sxk8yj,40,71,57,12,Az
2024-10-13 20:00:00,41.1135864257813,29.1192626953125,sxk9ys,50,110,69,52,Az
2024-10-18 11:00:00,41.1135864257813,28.8226318359375,sxk3zu,49,134,81,91,Az
2024-10-11 15:00:00,41.0971069335938,28.9984130859375,sxk9gc,2,53,17,139,Orta
2024-10-17 00:00:00,41.0531616210938,28.4381103515625,sxk1x1,38,146,91,63,Az
2024-10-18 16:00:00,40.9817504882813,28.7677001953125,sxk3ns,6,87,48,119,Orta
2024-10-09 13:00:00,41.1300659179688,29.0643310546875,sxk9vr,10,56,35,22,Az
2024-10-03 06:00:00,40.9762573242188,28.7127685546875,sxk3j7,3,74,24,149,Orta
2024-10-14 20:00:00,41.0751342773438,28.1854248046875,sxk19m,58,124,80,15,Az
2024-10-18 01:00:00,41.0421752929688,28.8665771484375,sxk92z,6,47,23,35,Az
2024-10-10 18:00:00,41.1245727539063,28.8116455078125,sxk3zw,61,159,102,228,Orta
2024-10-02 17:00:00,41.1630249023438,28.3721923828125,sxk4jt,69,167,110,55,Az
2024-10-27 15:00:00,41.2234497070313,28.8336181640625,sxkd80,6,154,82,348,Cok
2024-10-21 20:00:00,41.0806274414063,28.5260009765625,sxk39n,67,123,93,14,Az
2024-10-05 21:00:00,41.1904907226563,28.4600830078125,sxk4rd,69,125,96,13,Az
2024-10-22 14:00:00,40.9323120117188,29.1412353515625,sxk8z5,2,79,38,567,Cok
2024-10-08 04:00:00,40.9817504882813,29.1632080078125,sxk9ps,6,55,33,14,Az
2024-10-15 17:00:00,41.0092163085938,29.1302490234375,sxk9qc,2,56,23,164,Orta
2024-10-01 19:00:00,40.9652709960938,29.2181396484375,sxkc0c,2,108,28,421,Cok
2024-10-28 14:00:00,41.0751342773438,28.8995361328125,sxk99t,2,55,17,183,Orta
2024-10-16 11:00:00,41.0531616210938,28.6798095703125,sxk3s9,1,136,43,1045,Cok
2024-10-19 00:00:00,41.1410522460938,29.4598388671875,sxkfn3,54,88,67,7,Az
2024-10-24 14:00:00,40.9542846679688,29.2181396484375,sxkbbz,3,124,56,229,Orta
2024-10-08 00:00:00,41.0586547851563,29.2950439453125,sxkcdd,59,171,84,30,Az
2024-10-10 11:00:00,41.1245727539063,28.6248779296875,sxk3gq,5,96,48,199,Orta
2024-10-16 01:00:00,41.2069702148438,29.2181396484375,sxkf2v,82,93,87,1,Az
2024-10-12 21:00:00,41.0037231445313,28.7786865234375,sxk3qb,3,61,19,63,Az
2024-10-30 11:00:00,41.1630249023438,28.9874267578125,sxkd5t,33,50,40,3,Az
2024-10-24 05:00:00,40.8279418945313,29.3609619140625,sxkbk0,44,137,81,78,Az
2024-10-04 02:00:00,41.0037231445313,28.8006591796875,sxk3r2,5,57,25,16,Az
2024-10-14 12:00:00,41.0861206054688,28.9324951171875,sxk9dr,5,64,24,57,Az
2024-10-12 20:00:00,41.0641479492188,28.9874267578125,sxk9ee,2,73,18,189,Orta
2024-10-05 13:00:00,40.8993530273438,29.1851806640625,sxkb8j,4,44,22,93,Az
2024-10-16 00:00:00,40.9982299804688,29.2181396484375,sxkc0z,5,80,44,47,Az
2024-10-15 19:00:00,41.0916137695313,28.5150146484375,sxk3bb,3,139,73,266,Orta
2024-10-09 15:00:00,40.9872436523438,29.1412353515625,sxk9pj,1,67,26,177,Orta
2024-10-28 17:00:00,40.9817504882813,29.3389892578125,sxkc5s,51,140,86,72,Az
2024-10-22 05:00:00,40.9158325195313,29.3609619140625,sxkbu0,49,141,90,55,Az
2024-10-14 17:00:00,40.8114624023438,29.3719482421875,sxkbhm,7,119,71,466,Cok
2024-10-16 10:00:00,41.2124633789063,28.8226318359375,sxk6ry,40,166,92,214,Orta
2024-10-14 09:00:00,40.9927368164063,28.8885498046875,sxk91q,3,68,30,159,Orta
2024-10-11 22:00:00,41.1135864257813,28.8555908203125,sxk9bs,4,60,32,57,Az
2024-10-21 20:00:00,41.1410522460938,28.3062744140625,sxk4h1,40,187,91,73,Az
2024-10-15 03:00:00,41.1685180664063,28.4820556640625,sxk60n,44,126,73,31,Az
2024-10-03 07:00:00,41.0531616210938,28.7786865234375,sxk3wc,3,90,33,126,Orta
2024-10-07 06:00:00,40.9707641601563,29.0643310546875,sxk9j6,4,65,31,87,Az
2024-10-23 13:00:00,41.0861206054688,29.3280029296875,sxkcer,24,88,57,23,Az
2024-10-21 06:00:00,40.9378051757813,29.3280029296875,sxkbgk,6,155,73,1057,Cok
2024-10-28 13:00:00,41.0531616210938,28.7457275390625,sxk3w1,20,63,42,25,Az
2024-10-12 23:00:00,41.1465454101563,28.1524658203125,sxk40d,59,151,98,24,Az
2024-10-11 09:00:00,41.0531616210938,29.1192626953125,sxk9w9,1,149,33,523,Cok
2024-10-08 20:00:00,40.9652709960938,29.3170166015625,sxkc51,20,158,89,206,Orta
2024-10-01 07:00:00,41.2564086914063,28.6907958984375,sxk6sy,58,134,90,170,Orta
2024-10-20 05:00:00,40.9048461914063,29.1522216796875,sxk8xq,47,115,69,7,Az
2024-10-30 09:00:00,41.0696411132813,28.8006591796875,sxk3xk,1,70,31,101,Orta
2024-10-25 01:00:00,41.0696411132813,28.9324951171875,sxk9dk,6,68,30,19,Az
2024-10-14 20:00:00,41.0421752929688,28.9654541015625,sxk97p,6,98,41,185,Orta
2024-10-01 17:00:00,40.9762573242188,29.0643310546875,sxk9j7,4,37,16,19,Az
2024-10-06 21:00:00,41.0531616210938,29.1522216796875,sxk9x3,98,140,112,15,Az
2024-10-24 20:00:00,41.0531616210938,28.0645751953125,sx7cw9,50,128,80,67,Az
2024-10-31 04:00:00,41.1080932617188,28.5589599609375,sxk3cg,51,120,82,30,Az
2024-10-13 09:00:00,40.9927368164063,28.7896728515625,sxk3pn,3,123,56,162,Orta
2024-10-23 04:00:00,41.2124633789063,28.7127685546875,sxk6mq,8,111,47,28,Az
2024-10-06 08:00:00,41.1904907226563,28.0755615234375,sx7fqf,57,89,68,20,Az
2024-10-27 13:00:00,41.2179565429688,28.7786865234375,sxk6qz,53,102,72,14,Az
